name,wins,kills,kdRatio,killstreak,level,losses,prestige,hits,timePlayed,headshots,averageTime,gamesPlayed,assists,misses,xp,scorePerMinute,shots,deaths,source
alrightbuh97,140,3377,0.669508327,8,40,9,61,10459,231,589,2.851851852,81,726,54670,527395,225.3428571,65129,5044,
StillJoJoLiving#5676486,202,3427,0.813048636,10,78,9,111,5035,804,484,8.04,100,431,41742,1216892,69.7641791,46777,4215,
한조#6598141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Take_Ur_Toes#8370051,78,1397,0.787042254,9,28,8,29,4387,221,159,2.986486486,74,270,16088,274710,137.9348416,20475,1775,
universe_52#9038410,420,12556,1.029011637,15,143,10,111,32177,939,2186,3.353571429,280,2332,126401,2528824,191.7399361,158578,12202,
L9Nx TED#8865336,1077,25196,1.910524719,28,210,11,111,67430,2337,2859,3.023285899,773,2897,206417,5345118,199.7863928,273847,13188,
AllGirlsTheSame#4862017,289,5601,0.847224323,12,68,9,110,12862,636,889,3.401069519,187,1068,64481,1096142,153.3245283,77343,6611,
TheBlackhart362#5119297,0,1,0.166666667,0,1,0,110,0,2,0,2,0,1,0,1175,0,0,6,
gunrunner206,16,277,0.793696275,14,15,8,0,1027,53,37,3.785714286,14,68,4595,95760,189.8377358,5622,349,
Sebu001#4800644,114,784,0.764132554,3,41,1,110,67,524,166,524,1,118,310,544745,1.203435115,377,1026,
Vanila Concha#2298923,105,3663,1.069801402,14,39,6,2,13188,224,567,1.982300885,113,610,44146,491450,317.8446429,57334,3424,
MrKatz#1741396,262,7485,0.945075758,19,66,10,17,24587,597,1202,1.913461538,312,1191,78019,1075847,301.4060302,102606,7920,
shoozy1122#5373905,23,441,0.703349282,7,14,2,12,1588,69,71,4.6,15,108,14740,92221,173.8086957,16328,627,
Bacon780,356,6536,0.953464624,13,57,8,110,26680,617,1200,2.592436975,238,1426,103168,983852,168.2294976,129848,6855,
Nacho libre7733#4783366,2,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,4,
LaTeR_KiD-_-#5158276,3,4,1,0,1,0,0,0,3,2,3,0,0,0,2425,0,0,4,
Stirx#3244159,0,18,0.818181818,0,3,0,110,0,11,2,11,0,8,0,10395,0,0,22,
drake27126#1689726,74,1864,0.950535441,8,29,5,110,6816,167,352,2.609375,64,387,21652,291590,222.6251497,28468,1961,
UFA#8125635,664,11328,0.905226147,13,122,15,110,32361,1566,1768,2.636363636,594,1399,131438,1965453,199.9229885,163799,12514,
Sathurakunndy#5935498,544,18991,0.942200833,16,152,7,23,57849,1080,4816,2.47706422,436,4148,188196,2835417,232.0033333,246045,20156,
anouNL#5405149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
7sen#9847407,517,21214,1.336904462,23,160,12,110,75618,1104,3765,2.732673267,404,3142,205381,3172834,210.8048913,280999,15868,
Aeztka#2790735,388,11904,1.211603053,19,98,9,28,33705,820,3261,3.025830258,271,1246,183137,1496304,228.6285366,216842,9825,
jtfindley#8503126,266,8187,0.892024406,24,96,10,111,16557,854,1193,3.588235294,238,1364,89765,1473432,174.3435597,106322,9178,
zarakii___kh#3119584,0,8,0.444444444,0,2,0,110,0,9,2,9,0,2,0,6295,0,0,18,
angeloH-Oj#1401198,213,222,0.370617696,0,28,0,1,0,294,39,294,0,0,0,273340,0,0,599,
zounait22#1342505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wankpants#1335633,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
KaJlAcKa#3818704,15,281,0.921311475,9,8,4,0,1086,31,26,2.214285714,14,90,6211,36215,302.6129032,7297,305,
dannybeyer14#9862072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ucl-Markirre01#1052835,0,0,0,0,1,0,0,0,1,0,1,0,0,0,200,0,0,1,
Frost_wreek#4831617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
milesfarstjapan,7,191,0.892523364,8,6,3,38,804,14,31,2.333333333,6,38,5139,27810,327.4285714,5943,214,
xXnutmaster69Xx#7768855,1210,44067,0.902660849,41,277,17,111,132368,3782,7709,3.622605364,1044,9598,457669,8216452,165.434532,590037,48819,
Sungis#1306605,5,195,1.054054054,7,8,2,0,956,15,21,1.875,8,39,3486,35190,244.88,4442,185,
Christian24Ramos#9910128,0,2972,1.18832467,0,128,2,111,0,841,779,841,0,321,0,2112084,0,0,2501,
Frogwitagingeral#3214917,730,7119,0.980983878,9,161,11,110,17370,1830,1591,5.382352941,340,1121,69647,3215100,56.10229508,87017,7257,
Seven_7_Sette#7128191,619,6911,0.628958864,9,168,6,111,13902,2268,1095,8.964426877,253,1282,102152,3553801,88.10952381,116054,10988,
Tofu#8477339,84,2604,0.998083557,10,37,6,110,6400,184,599,2.591549296,71,478,21577,451706,222.5282609,27977,2609,
Piramide33#4230704,156,2122,0.89234651,10,40,12,110,6097,448,388,3.895652174,115,446,23222,517969,83.69196429,29319,2378,
killb#2442471,401,11239,1.126152305,13,97,11,110,38916,896,1704,2.022573363,443,1613,129790,1494330,232.5113839,168706,9980,
GOTCHEEEZE,1,4,0.235294118,2,1,1,0,10,2,1,2,1,0,148,725,283.2,158,17,
Borat Sagdiyev#6161383,220,6469,1.108464702,17,53,8,12,13604,455,979,3.053691275,149,842,61282,914769,202.6773626,74886,5836,
valogaa#8941860,91,681,0.97146933,10,28,9,9,1259,209,84,4.976190476,42,120,4444,285760,65.34258373,5703,701,
TTVTeddyTurtle#7845467,40,977,0.868444444,10,20,6,110,4167,84,195,2.27027027,37,298,18326,164710,285.1,22493,1125,
So7e#8934771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
teitatz,1057,30799,1.001821553,14,213,14,111,114304,2930,5379,2.63016158,1114,7148,500180,5475373,161.0164505,614484,30743,
shaunabiss81#9226082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
XPFDGC#8903897,0,1,0.5,0,1,0,0,0,1,1,1,0,0,0,425,0,0,2,
shifaz7000#1656799,2,2,0.4,0,1,0,0,0,2,1,2,0,0,0,1175,0,0,5,
Eximious#1376551,0,0,0,0,1,0,110,0,1,0,1,0,0,0,200,0,0,4,
marounk2006#7232596,226,3425,0.858180907,14,55,8,22,8507,441,872,5.653846154,78,547,48009,964366,108.7142857,56516,3991,
Stone Island#4702149,0,1695,0.968571429,0,112,5,111,0,768,317,768,0,501,0,1745900,0,0,1750,
mqsnvro#2530705,13,305,0.644820296,9,9,5,0,1349,43,35,2.15,20,97,6390,42655,269.3023256,7739,473,
A4Rain,35,30,0.32967033,0,7,0,0,0,47,5,47,0,0,0,29197,0,0,91,
dede_tny#5783541,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
mshoo6_#5590774,25,533,0.754957507,7,13,6,0,2213,42,114,2.625,16,102,12093,81135,336.0285714,14306,706,
Iboprofen#2165173,610,8885,0.826896231,15,89,10,110,32680,1177,1383,2.477894737,475,1971,94866,1359901,190.5797791,127546,10745,
GTX-SK8#6905609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
djdmadden#6041982,0,152,1.299145299,0,17,3,10,0,64,30,64,0,0,0,124375,0,0,117,
mck0523#7387469,5,433,0.927194861,7,12,2,0,1760,14,49,1.75,8,90,5649,68090,344.0142857,7409,467,
bawelin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
TrippyChimp#5791157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Raid shot#7045233,0,45,0.681818182,0,8,0,111,0,30,8,30,0,21,0,35050,0,0,66,
Danger1248#2056031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jmac442#4874565,684,22246,1.034890212,15,165,10,19,62647,1425,3577,2.683615819,531,4992,286917,3399508,233.5818947,349564,21496,
SalamiMami_#5211775,43,997,0.755875663,8,22,14,0,3520,100,154,1.923076923,52,173,14699,184450,286.11,18219,1319,
haywire1865#9248665,3,5,0.12195122,3,1,1,0,12,4,0,4,1,1,157,675,203.4,169,41,
RejjieGreen#1886504,0,0,0,0,1,0,0,0,1,0,1,0,0,0,300,0,0,2,
CaptainZgeg02#4923298,350,16882,1.122622689,17,169,13,111,53290,1070,2450,3.18452381,336,3823,212471,3581535,157.6171963,265761,15038,
Keytwo#5470460,0,28,0.756756757,0,5,0,0,0,18,2,18,0,0,0,21975,0,0,37,
K9Dutts#7925686,229,3468,0.881769641,10,167,8,111,3636,1443,654,37.97368421,38,555,23134,3503708,13.87151767,26770,3933,
moltron7#4997705,516,12876,0.940197152,11,186,12,111,48605,1747,2105,5.391975309,324,2889,252622,4292900,121.685976,301227,13695,
chadneel,0,9,0.321428571,0,2,0,111,0,7,1,7,0,6,0,6190,0,0,28,
DecidedRock,586,15010,1.012478921,19,134,12,34,48571,1174,2262,2.56892779,457,3221,168685,2268039,271.9160136,217256,14825,
sorminator21#6256349,481,11707,0.894073622,17,180,9,111,33384,1583,2016,6.332,250,2484,170715,4064807,101.4890714,204099,13094,
shapperd,0,0,0,0,1,0,0,0,1,0,1,0,0,0,200,0,0,2,
Azalid#6015787,10,259,0.984790875,8,7,5,5,1074,21,41,2.1,10,54,4157,30885,329.1428571,5231,263,
KingShennyBoi#8621592,16,47,0.494736842,3,4,1,0,83,19,7,9.5,2,13,1008,16330,80.71578947,1091,95,
KOMMA#4075165,849,12542,0.953401748,15,138,13,111,45099,2142,2603,3.240544629,661,2222,167672,2378297,179.6627451,212771,13155,
raquel_fer14#1560990,10,153,0.434659091,7,7,5,110,283,61,42,4.066666667,15,37,3090,34910,166.6622951,3373,352,
Lawless_Fishing#9645752,537,11191,1.042866462,12,90,11,1,35634,1023,1750,2.20950324,463,2594,158210,1376161,184.5788856,193844,10731,
Tracy#1023014,9,306,0.95625,10,9,2,46,1175,19,86,2.111111111,9,84,8131,43895,294.0947368,9306,320,
Q7 X1#4245598,225,5367,0.88345679,10,51,9,110,9487,565,822,2.224409449,254,625,75426,835251,281.720708,84913,6075,
o-Blasphemy-o#8083773,254,7716,1.159429001,18,56,8,8,28360,492,1176,2.256880734,218,1123,117630,970079,275.85,145990,6655,
itayabu2008#9561132,0,0,0,0,1,0,0,0,1,0,1,0,0,0,100,0,0,2,
Safaera#2909646,2,127,1.123893805,2,16,1,110,35,49,24,49,1,8,502,109030,20.92653061,537,113,
Puddnchoices#1551489,32,344,0.542586751,5,10,3,0,1194,48,41,3.692307692,13,72,7068,49660,255.85,8262,634,
Rapmonster1219#8747888,39,49,0.415254237,0,8,0,110,0,57,6,57,0,2,0,37780,0,0,118,
Rostty#9619528,248,8667,1.049019608,14,106,11,70,39633,763,1507,3.076612903,248,2024,185312,1646093,190.6844037,224945,8262,
Manly#7180326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
ElPerdoo1#9321863,609,34138,1.113800979,18,263,15,111,104651,2404,4521,2.506777894,959,6522,445341,7611957,195.3559068,549992,30650,
LXC#5285462,12,229,0.786941581,12,10,4,0,1173,51,73,5.1,10,42,5749,51539,179.2588235,6922,291,
Koochie Man#7877971,300,6455,0.806875,15,87,19,111,21079,703,884,3.48019802,202,2543,87750,1339019,147.9465149,108829,8000,
